"","ID","TIMESTAMP","DIA","MES","year","ESTADO","Municipio","DE","PF","MIF","MAF","PFF","AFIF","PEF","PMF","PMUF","AMPF","DOF","CIF","PL","MIL","MAL","PFL","AFIFL","PEL","PML","PMUL","AMPL","DOL","CIL","ARL","ARC","CARG","CART","VE","AC","AP","DEL","TOR","DTRA","PRE","FCRU","ELE","TAX","DRO","VEH","VAL","asegur","corpo","team","com","arm","uni","din","veh","mar","coc","her","dr","otr","arl_d","arc_d","sedena","semar","bom","bomu","pfp","pes","pmu","min","afi","date","muncode","capital","dist_capital","NOM_MUN","pop","RANGE","MEAN","STD","party_mixed","fed_party","densidad","cartel","pct.poor","pct.extpoor","gini"
"2322",2317,1294380010,7,1,2011,24,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,71,0,7,0,0,0,0,1452,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-07,24024,0,103.4198456,"Rioverde",91924,1800,1198.59,261.843,"PAN",1,14.9330295079767,NA,61.8,10.2,0.414
"2323",2318,1294380010,7,1,2011,28,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,33,814,1,0,1,0,0,1452,0,0,0,0,0,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-07,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,NA,37,4.6,0.419
"2324",2319,1294380010,7,1,2011,30,128,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6,53,0,0,1,1,0,1452,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011-01-07,30128,0,34.018430924,"Perote",68982,1884,2579.97,308.37,"PRI",0,38.4962248180342,NA,66.6,13.7,0.387
"2325",2320,1294380010,7,1,2011,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-07,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,NA,21,1.8,0.455
"2326",2321,1294466410,8,1,2011,19,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-08,19044,0,93.2195844262,"Sabinas Hidalgo",34671,1144,392.63,156.747,"PRI",0,10.16407649022,NA,27.2,1.9,0.416
"2327",2322,1294552810,9,1,2011,28,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-09,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,NA,37,4.6,0.419
"2328",2323,1294552810,9,1,2011,25,12,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1454,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-09,25012,0,202.813566228,"Mazatl<e1>n",438434,2501,223.239,350.014,"PRI",0,26.573956463363,NA,28.1,2.9,0.425
"2329",2324,1294552810,9,1,2011,8,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,188,0,0,0,0,0,1454,0,0,0,0,0,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2011-01-09,8019,1,0,"Chihuahua",819543,1563,1687.78,261.269,"PRI",0,11.7676660312364,NA,27,2,0.422
"2330",2325,1294552810,9,1,2011,8,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1454,0,1,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2011-01-09,8019,1,0,"Chihuahua",819543,1563,1687.78,261.269,"PRI",0,11.7676660312364,NA,27,2,0.422
"2331",2326,1294552810,9,1,2011,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,1454,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-09,28027,0,417.478062772,"Nuevo Laredo",384033,167,159.275,26.1121,"PRI",0,32.9026478824833,NA,37.6,3.5,0.413
"2332",2327,1294552810,9,1,2011,8,29,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1454,0,1,0,0,0,0,1,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-09,8029,0,294.239372912,"Guadalupe y Calvo",53499,2968,2015.63,559.865,"PRI",0,7.08640076704274,NA,89.8,47.1,0.464
"2333",2328,1294552810,9,1,2011,26,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,242,2,0,0,0,0,1454,0,0,0,0,0,1,1,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-09,26043,0,246.070785644,"Nogales",220292,1318,1302.07,187.819,"PAN",1,14.3524255654583,NA,34.1,5.1,0.402
"2334",2329,1294552810,9,1,2011,16,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,7,847,0,0,0,0,0,1454,0,0,0,0,0,0,0,10,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2011-01-09,16101,0,30.9799183086,"Tzitzio",9166,1908,1358.56,414.2,"PRI",0,11.5866071399719,NA,85.7,44.9,0.38
"2335",2330,1294639210,10,1,2011,16,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011-01-10,16035,0,104.644238767,"La Huacana",32757,1904,476.805,275.34,"PRI",0,17.0754338642348,NA,80.7,34.5,0.453
"2336",2331,1294639210,10,1,2011,28,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,515,1,0,0,0,0,1455,0,1,0,0,0,1,0,10,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2011-01-10,28012,0,123.880157487,"Gonz<e1>lez",43435,1229,114.949,128.649,"PRI",0,18.6254532877364,NA,65.9,16.6,0.44
"2337",2332,1294639210,10,1,2011,15,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1455,0,1,0,0,0,1,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-01-10,15057,0,49.180172895,"Naucalpan de Ju<e1>rez",833779,1187,2540.78,293.471,"PRI",0,155.862472746572,NA,32,4.3,0.454
"2338",2333,1294639210,10,1,2011,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1455,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-10,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,NA,21,1.8,0.455
"2339",2334,1294725610,11,1,2011,5,35,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1456,0,1,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-01-11,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,NA,27.3,2.9,0.452
"2340",2335,1294725610,11,1,2011,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1456,0,1,0,0,0,1,0,9999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-01-11,12001,0,86.9626893236,"Acapulco de Ju<e1>rez",789971,2058,314.294,307.178,"PRI",0,37.339925983819,NA,51.6,13.6,0.444
"2341",2336,1294725610,11,1,2011,5,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,30,1,0,1,1,0,1456,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-11,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,NA,27.3,2.9,0.452
"2342",2337,1294725610,11,1,2011,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-11,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,NA,27.3,2.9,0.452
"2343",2338,1294725610,11,1,2011,26,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,72,2372,2,0,0,0,0,1456,0,0,0,0,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-11,26043,0,246.070785644,"Nogales",220292,1318,1302.07,187.819,"PAN",1,14.3524255654583,NA,34.1,5.1,0.402
"2344",2339,1294812010,12,1,2011,28,35,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,11,286,1,0,1,0,0,1457,0,1,0,0,0,1,1,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-12,28035,0,158.252212983,"San Fernando",57220,211,26.8212,35.8009,"PRI",0,10.1596268952802,NA,60.4,12.3,0.397
"2345",2340,1294812010,12,1,2011,20,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-12,20211,0,114.435056247,"San Juan Ozolotepec",3168,3133,2081.94,597.095,"UYC",0,13.5601066366526,NA,93,65.7,0.38
"2346",2341,1294898410,13,1,2011,19,26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1458,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011-01-13,19026,0,5.17688396113,"Guadalupe",678006,1387,538.341,212.971,"PRI",0,85.8916303642302,NA,13.2,0.9,0.426
"2347",2342,1294898410,13,1,2011,19,39,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1458,0,0,0,0,0,0,0,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-01-13,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,NA,21,1.8,0.455
"2348",2343,1294898410,13,1,2011,30,87,0,14,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,2,0,1,1,0,1458,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-13,30087,1,0,"Xalapa",457928,926,1239.47,201.347,"PAN",1,173.654950495682,NA,37.4,5.6,0.462
"2349",2344,1294984810,14,1,2011,5,30,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1459,0,0,0,0,0,1,0,4,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011-01-14,5030,1,0,"Saltillo",725123,2152,1980.26,274.412,"PRI",0,20.7173113801746,NA,23.5,2.2,0.442
"2350",2345,1294984810,14,1,2011,12,50,0,2,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,1,4,0,30,180,0,0,0,0,0,1459,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-14,12050,0,153.900099221,"Pungarabato",37035,858,303.113,121.69,"PRI",0,37.9929194825747,NA,57.3,14.5,0.416
"2351",2346,1295071210,15,1,2011,24,7,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,1460,0,1,0,0,0,1,0,10,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2011-01-15,24007,0,186.40812158,"Cedral",18485,986,1871.7,139.106,"PRI",0,18.6087557560333,NA,62.3,10.7,0.429
"2352",2347,1295071210,15,1,2011,19,13,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,70,3828,9,0,0,0,0,1460,0,1,0,0,0,1,0,10,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2011-01-15,19013,0,104.816517557,"China",10864,284,142.899,31.9128,"PRI",0,6.84664053366729,NA,45.4,4.1,0.414
"2353",2348,1295071210,15,1,2011,26,30,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,1,0,0,0,0,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-01-15,26030,1,0,"Hermosillo",784342,1054,182.341,148.103,"PAN",1,8.47549294530002,NA,25.4,3,0.438
"2354",2349,1295157610,16,1,2011,28,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,1,0,0,0,0,1461,0,1,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011-01-16,28041,1,0,"Victoria",321953,1940,644.22,411.313,"PRI",0,30.8868102139594,NA,24.7,2.7,0.458
"2355",2350,1295157610,16,1,2011,28,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,582,0,0,1,0,0,1461,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-16,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,NA,33.7,3.5,0.409
"2356",2351,1295157610,16,1,2011,12,54,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-16,12054,0,116.874194815,"San Miguel Totolapan",28009,2908,1366.64,677.213,"PRI",0,10.5793033066227,NA,83,52.2,0.448
"2357",2352,1295157610,16,1,2011,24,28,0,4,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,9,13,0,0,2,0,1,0,0,1461,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-16,24028,1,0,"San Luis Potos<ed>",772604,1229,1926.87,209.088,"PRI",0,41.3078792934623,NA,28.9,2.9,0.455
"2358",2353,1295157610,16,1,2011,30,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,0,1,1,0,1461,0,0,0,0,0,1,0,7,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-16,30016,0,60.7081202315,"La Antigua",25500,131,21.01,22.2455,"PRI",0,76.3903680632727,NA,42.3,5.4,0.408
"2359",2354,1295244010,17,1,2011,12,22,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,113,1,0,1,0,0,1462,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-17,12022,0,154.613559453,"Coyuca de Catal<e1>n",42069,2654,1103.06,645.526,"PRD",0,17.8056546231338,NA,74.5,41,0.469
"2360",2355,1295244010,17,1,2011,28,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,13,323,1,0,1,0,0,1462,0,1,0,0,0,0,0,10,5,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2011-01-17,28019,0,47.402782206,"Llera",17333,2065,402.142,227.95,"PRI",0,10.4890280857475,NA,59.4,13,0.388
"2361",2356,1295244010,17,1,2011,28,40,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,80,1978,4,0,0,0,0,1462,0,0,0,0,0,1,0,5,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-17,28040,0,252.675680114,"Valle Hermoso",63170,32,15.0827,4.24674,"PRI",0,28.1132343321578,NA,49.9,4.9,0.413
"2362",2357,1295244010,17,1,2011,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,0,1,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011-01-17,14066,0,54.379008091,"Poncitl<e1>n",48408,997,1481.72,158.034,"PRD",0,17.2659501793475,NA,65.2,21.2,0.427
"2363",2358,1295244010,17,1,2011,30,13,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1462,0,1,0,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-17,30013,0,216.58912986,"Naranjos Amatl<e1>n",27548,312,95.3528,52.0624,"PRI",0,60.6174268115713,NA,42,5.4,0.517
"2364",2359,1295244010,17,1,2011,19,39,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,372,2,0,1,1,0,1462,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-17,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,NA,21,1.8,0.455
"2365",2360,1295330410,18,1,2011,20,67,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1463,0,1,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011-01-18,20067,1,0,"Oaxaca de Ju<e1>rez",263357,1587,1797.54,330.52,"PAN",1,153.660334638791,NA,30.9,4.4,0.473
"2366",2361,1295330410,18,1,2011,14,53,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1463,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-18,14053,0,164.376192536,"Lagos de Moreno",153817,1060,2077.87,170.692,"PRI",0,36.2550585122561,NA,43.4,6,0.43
"2367",2362,1295330410,18,1,2011,23,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,1463,0,0,0,0,0,0,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2011-01-18,23005,0,333.250000267,"Benito Ju<e1>rez",661176,20,6.6644,3.51832,"PAN-PRD",1,18.7142078658634,NA,26.3,3.2,0.448
"2368",2363,1295330410,18,1,2011,28,14,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,76,0,1,0,1,0,0,1463,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-18,28014,0,314.170689969,"Guerrero",4477,137,120.535,20.0086,"PRI",0,5.48714276575884,NA,73.3,1.7,NA
"2369",2364,1295330410,18,1,2011,19,46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,1,1,0,1463,0,0,0,0,0,1,0,7,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011-01-18,19046,0,10.2457693429,"San Nicol<e1>s de los Garza",443273,482,491.744,27.3964,"PAN",1,87.8739010447097,NA,12.8,0.5,0.41
"2370",2365,1295330410,18,1,2011,19,39,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1463,0,0,0,0,0,1,0,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-01-18,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,NA,21,1.8,0.455
"2371",2366,1295416810,19,1,2011,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,58,1322,1,0,0,0,0,1464,0,0,0,0,0,1,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-19,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,NA,37,4.6,0.419
"2372",2367,1295416810,19,1,2011,30,131,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,1,1,0,1464,0,1,0,0,0,0,1,6,5,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2011-01-19,30131,0,124.085531347,"Poza Rica de Hidalgo",193311,280,85.1743,44.058,"PRI",0,80.9550616699656,NA,35.6,5.7,0.44
"2373",2368,1295416810,19,1,2011,2,5,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1464,0,1,0,0,0,0,1,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-19,2005,0,144.486192074,"Playas de Rosarito",90668,797,255.421,151.159,"PRI",0,48.0057311891572,NA,33.2,3.3,0.456
"2374",2369,1295503210,20,1,2011,19,26,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1465,0,0,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-20,19026,0,5.17688396113,"Guadalupe",678006,1387,538.341,212.971,"PRI",0,85.8916303642302,NA,13.2,0.9,0.426
"2375",2370,1295503210,20,1,2011,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3,0,0,0,0,1465,0,1,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2011-01-20,12001,0,86.9626893236,"Acapulco de Ju<e1>rez",789971,2058,314.294,307.178,"PRI",0,37.339925983819,NA,51.6,13.6,0.444
"2376",2371,1295503210,20,1,2011,32,49,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1465,0,0,0,0,0,1,1,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-20,32049,0,100.803743028,"Valpara<ed>so",33323,2225,2105.06,390.282,"PRI",0,5.26422856816293,NA,69.7,17,0.402
"2377",2372,1295503210,20,1,2011,28,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1465,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-20,28040,0,252.675680114,"Valle Hermoso",63170,32,15.0827,4.24674,"PRI",0,28.1132343321578,NA,49.9,4.9,0.413
"2378",2373,1295503210,20,1,2011,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1465,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-20,18017,1,0,"Tepic",380249,2312,690.549,390.412,"PRI",0,25.0480682503149,NA,20.6,2,0.448
"2379",2374,1295503210,20,1,2011,28,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,30,0,1,0,0,0,0,1465,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-01-20,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,NA,33.7,3.5,0.409
"2380",2375,1295589610,21,1,2011,24,20,0,8,0,0,1,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,1,0,9999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-01-21,24020,0,168.912460717,"Matehuala",91522,1188,1588.73,206.78,"PAN",1,34.5475819360638,NA,44.2,5.8,0.428
"2381",2376,1295589610,21,1,2011,16,108,5,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,4,2,18,0,2,0,0,0,0,1466,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2011-01-21,16108,0,118.80304218,"Zamora",186102,907,1657.65,144.339,"PAN",1,55.9194699707138,NA,48.6,9.5,0.479
"2382",2377,1295589610,21,1,2011,16,69,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9,12,106,5394,0,0,0,0,0,1466,0,1,0,0,0,0,1,10,5,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2011-01-21,16069,0,111.977027297,"La Piedad",99576,972,1783.92,122.169,"PAN",1,46.6914951591698,NA,48,6.5,0.402
