"","muncode","year","name1","name2","lastn1","lastn2","party_mixed","fed_party"
"5433",15018,"2010","IRAD","MERCADO","AVILA","BUSTOS ","PRI",0
"5434",15018,"2011","IRAD","MERCADO","AVILA","BUSTOS ","PRI",0
"5435",15018,"2012","IRAD","MERCADO","AVILA","BUSTOS ","PRI",0
"5436",15018,"2013","OSCAR","VERGARA","GOMEZ","BUSTOS ","OTHER",0
"5437",15019,"2006","EFREN","ZAMORA","CONDE","ARANGUREN","PRD",0
"5438",15019,"2007","EFREN","ZAMORA","CONDE","ARANGUREN","PRD",0
"5439",15019,"2008","EFREN","ZAMORA","CONDE","ARANGUREN","PRD",0
"5440",15019,"2009","FILIBERTO","ROJAS","UBALDO","ARANGUREN","OTHER",0
"5441",15019,"2010","FILIBERTO","ROJAS","UBALDO","ARANGUREN","OTHER",0
"5442",15019,"2011","FILIBERTO","ROJAS","UBALDO","ARANGUREN","OTHER",0
"5443",15019,"2012","FILIBERTO","ROJAS","UBALDO","ARANGUREN","OTHER",0
"5444",15019,"2013","LEYDI","FABIOLA","LEYVA","GARCIA","PRI",1
"5445",15020,"2006","DAVID","SANCHEZ","ISIDORO","RODRIGUEZ ","PRI",0
"5446",15020,"2007","DAVID","SANCHEZ","ISIDORO","RODRIGUEZ ","PRI",0
"5447",15020,"2008","DAVID","SANCHEZ","ISIDORO","RODRIGUEZ ","PRI",0
"5448",15020,"2009","ERWIN","JAVIER","CASTELAN","ENRIQUEZ","PRI",0
"5449",15020,"2010","ERWIN","JAVIER","CASTELAN","ENRIQUEZ","PRI",0
"5450",15020,"2011","ERWIN","JAVIER","CASTELAN","ENRIQUEZ","PRI",0
"5451",15020,"2012","ERWIN","JAVIER","CASTELAN","ENRIQUEZ","PRI",0
"5452",15020,"2013","DAVID","SANCHEZ","ISIDORO","ENRIQUEZ","PRI",1
"5453",15021,"2006","GERARDO","XAVIER","HERNANDEZ","TAPIA","PRI",0
"5454",15021,"2007","GERARDO","XAVIER","HERNANDEZ","TAPIA","PRI",0
"5455",15021,"2008","GERARDO","XAVIER","HERNANDEZ","TAPIA","PRI",0
"5456",15021,"2009","EDGAR","GERARDO","DIAZ","ALVAREZ","PRI",0
"5457",15021,"2010","EDGAR","GERARDO","DIAZ","ALVAREZ","PRI",0
"5458",15021,"2011","EDGAR","GERARDO","DIAZ","ALVAREZ","PRI",0
"5459",15021,"2012","EDGAR","GERARDO","DIAZ","ALVAREZ","PRI",0
"5460",15021,"2013","GILBERTO","MENDEZ","DIAZ","ALVAREZ","PAN",0
"5461",15022,"2006","MIGUEL","FLORIN","GONZALEZ","MERCADO ","PRI",0
"5462",15022,"2007","MIGUEL","FLORIN","GONZALEZ","MERCADO ","PRI",0
"5463",15022,"2008","MIGUEL","FLORIN","GONZALEZ","MERCADO ","PRI",0
"5464",15022,"2009","JOSUE","RUBEN","CASTILLO","GUTIERREZ","PAN",1
"5465",15022,"2010","JOSUE","RUBEN","CASTILLO","GUTIERREZ","PAN",1
"5466",15022,"2011","JOSUE","RUBEN","CASTILLO","GUTIERREZ","PAN",1
"5467",15022,"2012","JOSUE","RUBEN","CASTILLO","GUTIERREZ","PAN",1
"5468",15022,"2013","MIGUEL","FLORIN","GONZALEZ","GUTIERREZ","PRI",1
"5469",15023,"2006","CARLOS","MELENDEZ","LOPEZ","JUAREZ ","OTHER",0
"5470",15023,"2007","CARLOS","MELENDEZ","LOPEZ","JUAREZ ","OTHER",0
"5471",15023,"2008","CARLOS","MELENDEZ","LOPEZ","JUAREZ ","OTHER",0
"5472",15023,"2009","JUAN","ANTONIO","CASAS","RODRIGUEZ","PRI",0
"5473",15023,"2010","JUAN","ANTONIO","CASAS","RODRIGUEZ","PRI",0
"5474",15023,"2011","JUAN","ANTONIO","CASAS","RODRIGUEZ","PRI",0
"5475",15023,"2012","JUAN","ANTONIO","CASAS","RODRIGUEZ","PRI",0
"5476",15023,"2013","ALFREDO","ANGUIANO","FUENTES","RODRIGUEZ","PRI",1
"5477",15024,"2006","MANUEL","ANGEL","BECERRIL","LOPEZ","PRI",0
"5478",15024,"2007","MANUEL","ANGEL","BECERRIL","LOPEZ","PRI",0
"5479",15024,"2008","MANUEL","ANGEL","BECERRIL","LOPEZ","PRI",0
"5480",15024,"2009","FRANCISCO","JAVIER","FERNANDEZ","CLAMONT","PRI",0
"5481",15024,"2010","FRANCISCO","JAVIER","FERNANDEZ","CLAMONT","PRI",0
"5482",15024,"2011","FRANCISCO","JAVIER","FERNANDEZ","CLAMONT","PRI",0
"5483",15024,"2012","FRANCISCO","JAVIER","FERNANDEZ","CLAMONT","PRI",0
"5484",15024,"2013","GABRIEL","CASILLAS","ZANATTA","CLAMONT","PRI",1
"5485",15025,"2006","VICENTE","ALBERTO","ONOFRE","VAZQUEZ","PRD",0
"5486",15025,"2007","VICENTE","ALBERTO","ONOFRE","VAZQUEZ","PRD",0
"5487",15025,"2008","VICENTE","ALBERTO","ONOFRE","VAZQUEZ","PRD",0
"5488",15025,"2009","JUAN","MANUEL","CARBAJAL","HERNANDEZ","PRI",0
"5489",15025,"2010","JUAN","MANUEL","CARBAJAL","HERNANDEZ","PRI",0
"5490",15025,"2011","JUAN","MANUEL","CARBAJAL","HERNANDEZ","PRI",0
"5491",15025,"2012","JUAN","MANUEL","CARBAJAL","HERNANDEZ","PRI",0
"5492",15025,"2013","FRANCISCO","OSORNO","SOBERON","HERNANDEZ","PRI",1
"5493",15026,"2006","LETICIA","ZEPEDA","MARTINEZ","HERNANDEZ ","PAN",1
"5494",15026,"2007","LETICIA","ZEPEDA","MARTINEZ","HERNANDEZ ","PAN",1
"5495",15026,"2008","LETICIA","ZEPEDA","MARTINEZ","HERNANDEZ ","PAN",1
"5496",15026,"2009","JOAQUIN","CRUZ","SALAZAR","HERNANDEZ ","PAN",1
"5497",15026,"2010","JOAQUIN","CRUZ","SALAZAR","HERNANDEZ ","PAN",1
"5498",15026,"2011","JOAQUIN","CRUZ","SALAZAR","HERNANDEZ ","PAN",1
"5499",15026,"2012","JOAQUIN","CRUZ","SALAZAR","HERNANDEZ ","PAN",1
"5500",15026,"2013","EDUARDO","MARTINEZ","VAZQUEZ","HERNANDEZ ","PAN",0
"5501",15027,"2006","ISRAEL","GARCIA","DELGADO","MARTINEZ ","PRI",0
"5502",15027,"2007","ISRAEL","GARCIA","DELGADO","MARTINEZ ","PRI",0
"5503",15027,"2008","ISRAEL","GARCIA","DELGADO","MARTINEZ ","PRI",0
"5504",15027,"2009","ISIDORO","PABLO","HERNANDEZ","CASTILLO","PRI",0
"5505",15027,"2010","ISIDORO","PABLO","HERNANDEZ","CASTILLO","PRI",0
"5506",15027,"2011","ISIDORO","PABLO","HERNANDEZ","CASTILLO","PRI",0
"5507",15027,"2012","ISIDORO","PABLO","HERNANDEZ","CASTILLO","PRI",0
"5508",15027,"2013","CARLOS","GERARDO","SERRANO","FLORES","PRI",1
"5509",15028,"2006","GONZALO","BOJORGES","CONDE","SOMERA ","PRI",0
"5510",15028,"2007","GONZALO","BOJORGES","CONDE","SOMERA ","PRI",0
"5511",15028,"2008","GONZALO","BOJORGES","CONDE","SOMERA ","PRI",0
"5512",15028,"2009","JOSE","LUIS","CAZARES","QUEZADA","PRI",0
"5513",15028,"2010","JOSE","LUIS","CAZARES","QUEZADA","PRI",0
"5514",15028,"2011","JOSE","LUIS","CAZARES","QUEZADA","PRI",0
"5515",15028,"2012","JOSE","LUIS","CAZARES","QUEZADA","PRI",0
"5516",15028,"2013","GONZALO","BOJORGES","CONDE","QUEZADA","PRI",1
"5517",15029,"2006","ADRIAN","MANUEL","GALICIA","SALCEDA","OTHER",0
"5518",15029,"2007","ADRIAN","MANUEL","GALICIA","SALCEDA","OTHER",0
"5519",15029,"2008","ADRIAN","MANUEL","GALICIA","SALCEDA","OTHER",0
"5520",15029,"2009","RAFAEL","GOMEZ","ALVARADO","SALCEDA","PRD",0
"5521",15029,"2010","RAFAEL","GOMEZ","ALVARADO","SALCEDA","PRD",0
"5522",15029,"2011","RAFAEL","GOMEZ","ALVARADO","SALCEDA","PRD",0
"5523",15029,"2012","RAFAEL","GOMEZ","ALVARADO","SALCEDA","PRD",0
"5524",15029,"2013","ANDRES","AGUIRRE","ROMERO","SALCEDA","PRI",1
"5525",15030,"2006","LUCIANO","CASTILLO","RODRIGUEZ","HERNANDEZ ","OTHER",0
"5526",15030,"2007","LUCIANO","CASTILLO","RODRIGUEZ","HERNANDEZ ","OTHER",0
"5527",15030,"2008","LUCIANO","CASTILLO","RODRIGUEZ","HERNANDEZ ","OTHER",0
"5528",15030,"2009","EFREN","GONZALEZ","DELGADO","HERNANDEZ ","PRI",0
"5529",15030,"2010","EFREN","GONZALEZ","DELGADO","HERNANDEZ ","PRI",0
"5530",15030,"2011","EFREN","GONZALEZ","DELGADO","HERNANDEZ ","PRI",0
"5531",15030,"2012","EFREN","GONZALEZ","DELGADO","HERNANDEZ ","PRI",0
"5532",15030,"2013","JORGE","ALBERTO","GALVAN","VELASCO","PAN",0
"5533",15031,"2006","MARCO","ANTONIO","LAZARO","CANO","OTHER",0
"5534",15031,"2007","MARCO","ANTONIO","LAZARO","CANO","OTHER",0
"5535",15031,"2008","MARCO","ANTONIO","LAZARO","CANO","OTHER",0
"5536",15031,"2009","MARCO","ANTONIO","LAZARO","CANO","OTHER",0
"5537",15031,"2010","MARCO","ANTONIO","LAZARO","CANO","OTHER",0
"5538",15031,"2011","MARCO","ANTONIO","LAZARO","CANO","OTHER",0
"5539",15031,"2012","ROSALBA","PINEDA","RAMIREZ","CANO","PRI",0
"5540",15031,"2013","TELESFORO","GARCIA","CARREON","CANO","PRI",1
"5541",15032,"2006","ARTURO","PIÑA","GARCIA","RAMIREZ ","PRD",0
"5542",15032,"2007","ARTURO","PIÑA","GARCIA","RAMIREZ ","PRD",0
"5543",15032,"2008","ARTURO","PIÑA","GARCIA","RAMIREZ ","PRD",0
"5544",15032,"2009","ALFREDO","ALBARRAN","ARRIAGA","RAMIREZ ","PRI",0
"5545",15032,"2010","ALFREDO","ALBARRAN","ARRIAGA","RAMIREZ ","PRI",0
"5546",15032,"2011","ALFREDO","ALBARRAN","ARRIAGA","RAMIREZ ","PRI",0
"5547",15032,"2012","ALFREDO","ALBARRAN","ARRIAGA","RAMIREZ ","PRI",0
"5548",15032,"2013","TOMAS","SANTIAGO","FELIX","RAMIREZ ","PRI",1
"5549",15033,"2006","JOSE","LUIS","GUTIERREZ","CUREÑO","OTHER",0
"5550",15033,"2007","JOSE","LUIS","GUTIERREZ","CUREÑO","OTHER",0
"5551",15033,"2008","JOSE","LUIS","GUTIERREZ","CUREÑO","OTHER",0
"5552",15033,"2009","INDALECIO","RIOS","VELAZQUEZ","CUREÑO","PRI",0
"5553",15033,"2010","INDALECIO","RIOS","VELAZQUEZ","CUREÑO","PRI",0
"5554",15033,"2011","INDALECIO","RIOS","VELAZQUEZ","CUREÑO","PRI",0
"5555",15033,"2012","INDALECIO","RIOS","VELAZQUEZ","CUREÑO","PRI",0
"5556",15033,"2013","PABLO","BEDOLLA","LOPEZ","CUREÑO","PRI",1
"5557",15034,"2006","JOSE","MANUEL","ORATO","MARIN","PAN",1
"5558",15034,"2007","JOSE","MANUEL","ORATO","MARIN","PAN",1
"5559",15034,"2008","JOSE","MANUEL","ORATO","MARIN","PAN",1
"5560",15034,"2009","J.","ISABEL","YAÑEZ","MENDIETA","PRI",0
"5561",15034,"2010","J.","ISABEL","YAÑEZ","MENDIETA","PRI",0
"5562",15034,"2011","J.","ISABEL","YAÑEZ","MENDIETA","PRI",0
"5563",15034,"2012","J.","ISABEL","YAÑEZ","MENDIETA","PRI",0
"5564",15034,"2013","AARON","VILLA","CASTILLO","MENDIETA","PRI",1
"5565",15035,"2006","SALVADOR","QUEZADA","ORTEGA","FLORES ","PRI",0
"5566",15035,"2007","SALVADOR","QUEZADA","ORTEGA","FLORES ","PRI",0
"5567",15035,"2008","SALVADOR","QUEZADA","ORTEGA","FLORES ","PRI",0
"5568",15035,"2009","JUAN","MANUEL","LOPEZ","ADAN","PAN",1
"5569",15035,"2010","JUAN","MANUEL","LOPEZ","ADAN","PAN",1
"5570",15035,"2011","JUAN","MANUEL","LOPEZ","ADAN","PAN",1
"5571",15035,"2012","JUAN","MANUEL","LOPEZ","ADAN","PAN",1
"5572",15035,"2013","BENITO","JIMENEZ","MARTINEZ","ADAN","PAN",0
"5573",15036,"2006","ADRIAN","VIDAL","GARCIA","CHIMAL ","PRI",0
"5574",15036,"2007","ADRIAN","VIDAL","GARCIA","CHIMAL ","PRI",0
"5575",15036,"2008","ADRIAN","VIDAL","GARCIA","CHIMAL ","PRI",0
"5576",15036,"2009","DIEGO","VARGAS","COLIN","CHIMAL ","PAN",1
"5577",15036,"2010","DIEGO","VARGAS","COLIN","CHIMAL ","PAN",1
"5578",15036,"2011","DIEGO","VARGAS","COLIN","CHIMAL ","PAN",1
"5579",15036,"2012","DIEGO","VARGAS","COLIN","CHIMAL ","PAN",1
"5580",15036,"2013","FRANCISCO","JAVIER","SANTILLAN","SANTILLAN","PAN",0
"5581",15037,"2006","FELIX","ADRIAN","FUENTES","VILLALOBOS","PRI",0
"5582",15037,"2007","FELIX","ADRIAN","FUENTES","VILLALOBOS","PRI",0
"5583",15037,"2008","FELIX","ADRIAN","FUENTES","VILLALOBOS","PRI",0
"5584",15037,"2009","ALFREDO","DELMAZO","MAZA","VILLALOBOS","PRI",0
"5585",15037,"2010","ALFREDO","DELMAZO","MAZA","VILLALOBOS","PRI",0
"5586",15037,"2011","ALFREDO","DELMAZO","MAZA","VILLALOBOS","PRI",0
"5587",15037,"2012","ALFREDO","DELMAZO","MAZA","VILLALOBOS","PRI",0
"5588",15037,"2013","CARLOS","IRIARTE","MERCADO","VILLALOBOS","PRI",1
"5589",15038,"2006","ABEL","ROSAS","VARGAS","DEL VILLAR ","PRI",0
"5590",15038,"2007","ABEL","ROSAS","VARGAS","DEL VILLAR ","PRI",0
"5591",15038,"2008","ABEL","ROSAS","VARGAS","DEL VILLAR ","PRI",0
"5592",15038,"2009","ENRIQUE","PRUDENCIO","ARANDA","DEL VILLAR ","OTHER",0
"5593",15038,"2010","ENRIQUE","PRUDENCIO","ARANDA","DEL VILLAR ","OTHER",0
"5594",15038,"2011","ENRIQUE","PRUDENCIO","ARANDA","DEL VILLAR ","OTHER",0
"5595",15038,"2012","ENRIQUE","PRUDENCIO","ARANDA","DEL VILLAR ","OTHER",0
"5596",15038,"2013","LIZETH","VIRIDIANA","GONZALEZ","MONDRAGON","PRI",1
"5597",15039,"2006","MARIO","MORENO","CONRADO","ORTEGA ","PRD",0
"5598",15039,"2007","MARIO","MORENO","CONRADO","ORTEGA ","PRD",0
"5599",15039,"2008","MARIO","MORENO","CONRADO","ORTEGA ","PRD",0
"5600",15039,"2009","HUMBERTO","CARLO","NAVARRO","DEALBA","PRI",0
"5601",15039,"2010","HUMBERTO","CARLO","NAVARRO","DEALBA","PRI",0
"5602",15039,"2011","HUMBERTO","CARLO","NAVARRO","DEALBA","PRI",0
"5603",15039,"2012","HUMBERTO","CARLO","NAVARRO","DEALBA","PRI",0
"5604",15039,"2013","MARISELA","SERRANO","HERNANDEZ","DEALBA","PRI",1
"5605",15040,"2006","SALVADOR","CHRISTOPHER","VERGARA","CRUZ","PRD",0
"5606",15040,"2006","OSCAR","SALVADOR","TOVAR","ARIZMENDI","PRD",0
"5607",15040,"2007","OSCAR","SALVADOR","TOVAR","ARIZMENDI","PRD",0
"5608",15040,"2008","OSCAR","SALVADOR","TOVAR","ARIZMENDI","PRD",0
"5609",15040,"2009","HUGO","ANDRES","HERNANDEZ","VARGAS","PRI",0
"5610",15040,"2010","HUGO","ANDRES","HERNANDEZ","VARGAS","PRI",0
"5611",15040,"2011","HUGO","ANDRES","HERNANDEZ","VARGAS","PRI",0
"5612",15040,"2012","HUGO","ANDRES","HERNANDEZ","VARGAS","PRI",0
"5613",15040,"2013","IGNACIO","AVILA","NAVARRETE","VARGAS","PRD",0
"5614",15041,"2006","BENIGNO","ARROYO","BAUTISTA","ROMAN ","PRD",0
"5615",15041,"2007","BENIGNO","ARROYO","BAUTISTA","ROMAN ","PRD",0
"5616",15041,"2008","BENIGNO","ARROYO","BAUTISTA","ROMAN ","PRD",0
"5617",15041,"2009","EDUARDO","SUAREZ","GOMEZ","ROMAN ","PRI",0
"5618",15041,"2010","EDUARDO","SUAREZ","GOMEZ","ROMAN ","PRI",0
"5619",15041,"2011","EDUARDO","SUAREZ","GOMEZ","ROMAN ","PRI",0
"5620",15041,"2012","EDUARDO","SUAREZ","GOMEZ","ROMAN ","PRI",0
"5621",15041,"2013","FIDELIO","DAGOBERTO","OSORIO","SAENZ","PRI",1
"5622",15042,"2006","JUAN","MANUEL","TRUJILLO","MONDRAGON","PRD",0
"5623",15042,"2007","JUAN","MANUEL","TRUJILLO","MONDRAGON","PRD",0
"5624",15042,"2008","JUAN","MANUEL","TRUJILLO","MONDRAGON","PRD",0
"5625",15042,"2009","ELDA","GOMEZ","LUGO","MONDRAGON","PRI",0
"5626",15042,"2010","ELDA","GOMEZ","LUGO","MONDRAGON","PRI",0
"5627",15042,"2011","ELDA","GOMEZ","LUGO","MONDRAGON","PRI",0
"5628",15042,"2012","ELDA","GOMEZ","LUGO","MONDRAGON","PRI",0
"5629",15042,"2013","ANGEL","ALBERTO","REBOLLO","MONTES DEOCA","PRI",1
"5630",15043,"2006","GUSTAVO","ORTEGA","CORTEZ","SANTOS ","OTHER",0
"5631",15043,"2007","GUSTAVO","ORTEGA","CORTEZ","SANTOS ","OTHER",0
"5632",15043,"2008","GUSTAVO","ORTEGA","CORTEZ","SANTOS ","OTHER",0
"5633",15043,"2009","FELIPE","GABINO","GALINDO","ROSAS","PRI",0
"5634",15043,"2010","FELIPE","GABINO","GALINDO","ROSAS","PRI",0
"5635",15043,"2011","FELIPE","GABINO","GALINDO","ROSAS","PRI",0
"5636",15043,"2012","FELIPE","GABINO","GALINDO","ROSAS","PRI",0
"5637",15043,"2013","FERNANDO","FERREYRA","OLIVARES","ROSAS","PRI",1
"5638",15044,"2006","GERMAN","ROMERO","LUGO","TELLES ","OTHER",0
"5639",15044,"2007","GERMAN","ROMERO","LUGO","TELLES ","OTHER",0
"5640",15044,"2008","GERMAN","ROMERO","LUGO","TELLES ","OTHER",0
"5641",15044,"2009","MARCO","ANTONIO","REYES","OLIVARES","PRI",0
"5642",15044,"2010","MARCO","ANTONIO","REYES","OLIVARES","PRI",0
"5643",15044,"2011","MARCO","ANTONIO","REYES","OLIVARES","PRI",0
"5644",15044,"2012","MARCO","ANTONIO","REYES","OLIVARES","PRI",0
"5645",15044,"2013","GABINO","PARDINES","RODRIGUEZ","OLIVARES","PRI",1
"5646",15045,"2006","FELIPE","VEGA","BECERRIL","RAMIREZ ","PRD",0
"5647",15045,"2007","FELIPE","VEGA","BECERRIL","RAMIREZ ","PRD",0
"5648",15045,"2008","FELIPE","VEGA","BECERRIL","RAMIREZ ","PRD",0
"5649",15045,"2009","JESUS","SANCHEZ","GARCIA","RAMIREZ ","PRI",0
"5650",15045,"2010","JESUS","SANCHEZ","GARCIA","RAMIREZ ","PRI",0
"5651",15045,"2011","JESUS","SANCHEZ","GARCIA","RAMIREZ ","PRI",0
"5652",15045,"2012","JESUS","SANCHEZ","GARCIA","RAMIREZ ","PRI",0
"5653",15045,"2013","EDGAR","CASTILLO","MARTINEZ","RAMIREZ ","PRI",1
"5654",15046,"2006","JAIME","MAYEN","NUÑEZ","BECERRIL ","PRD",0
"5655",15046,"2007","JAIME","MAYEN","NUÑEZ","BECERRIL ","PRD",0
"5656",15046,"2008","JAIME","MAYEN","NUÑEZ","BECERRIL ","PRD",0
"5657",15046,"2009","SILVIA","CASAS","GONZALEZ","BECERRIL ","PRI",0
"5658",15046,"2010","SILVIA","CASAS","GONZALEZ","BECERRIL ","PRI",0
"5659",15046,"2011","SILVIA","CASAS","GONZALEZ","BECERRIL ","PRI",0
"5660",15046,"2012","SILVIA","CASAS","GONZALEZ","BECERRIL ","PRI",0
"5661",15046,"2013","REYNALDO","TORRES","GONZALEZ","BECERRIL ","PRI",1
"5662",15047,"2006","CARLOS","SANCHEZ","SANCHEZ","SAUCEDO ","OTHER",0
"5663",15047,"2007","CARLOS","SANCHEZ","SANCHEZ","SAUCEDO ","OTHER",0
"5664",15047,"2008","CARLOS","SANCHEZ","SANCHEZ","SAUCEDO ","OTHER",0
"5665",15047,"2009","JORGE","NAVARRETE","AVILA","SAUCEDO ","PRI",0
"5666",15047,"2010","JORGE","NAVARRETE","AVILA","SAUCEDO ","PRI",0
"5667",15047,"2011","JORGE","NAVARRETE","AVILA","SAUCEDO ","PRI",0
"5668",15047,"2012","JORGE","NAVARRETE","AVILA","SAUCEDO ","PRI",0
"5669",15047,"2013","JESUS","AGUILAR","HERNANDEZ","SAUCEDO ","PRI",1
"5670",15048,"2006","MARIO","SATURNINO","GOMEZ","MARIN","PRD",0
"5671",15048,"2007","MARIO","SATURNINO","GOMEZ","MARIN","PRD",0
"5672",15048,"2008","MARIO","SATURNINO","GOMEZ","MARIN","PRD",0
"5673",15048,"2009","JOSE","JESUS","CEDILLO","GONZALEZ","PRI",0
"5674",15048,"2010","JOSE","JESUS","CEDILLO","GONZALEZ","PRI",0
"5675",15048,"2011","JOSE","JESUS","CEDILLO","GONZALEZ","PRI",0
"5676",15048,"2012","JOSE","JESUS","CEDILLO","GONZALEZ","PRI",0
"5677",15048,"2013","JESUS","MONROY","MONROY","GONZALEZ","PRI",1
"5678",15049,"2006","DOROTEO","SILES","GARDUÑO","CRUZ ","PRI",0
"5679",15049,"2007","DOROTEO","SILES","GARDUÑO","CRUZ ","PRI",0
"5680",15049,"2008","DOROTEO","SILES","GARDUÑO","CRUZ ","PRI",0
"5681",15049,"2009","MARIANO","SOLANO","ORIHUELA","CRUZ ","PRI",0
"5682",15049,"2010","MARIANO","SOLANO","ORIHUELA","CRUZ ","PRI",0
"5683",15049,"2011","MARIANO","SOLANO","ORIHUELA","CRUZ ","PRI",0
"5684",15049,"2012","MARIANO","SOLANO","ORIHUELA","CRUZ ","PRI",0
"5685",15049,"2013","AUGUSTO","GONZALEZ","PEREZ","CRUZ ","PAN",0
"5686",15050,"2006","JOSE","ARTURO","CAMACHO","LINARES","PRI",0
"5687",15050,"2007","JOSE","ARTURO","CAMACHO","LINARES","PRI",0
"5688",15050,"2008","JOSE","ARTURO","CAMACHO","LINARES","PRI",0
"5689",15050,"2009","GILBERTO","DOMINGO","QUIROZ","SILVA","PRI",0
"5690",15050,"2010","GILBERTO","DOMINGO","QUIROZ","SILVA","PRI",0
"5691",15050,"2011","GILBERTO","DOMINGO","QUIROZ","SILVA","PRI",0
"5692",15050,"2012","GILBERTO","DOMINGO","QUIROZ","SILVA","PRI",0
"5693",15050,"2013","RAMIRO","RENDON","BURGOS","SILVA","PRI",1
"5694",15051,"2006","AGUSTIN","GONZALEZ","CABRERA","RUEDA ","PRI",0
"5695",15051,"2007","AGUSTIN","GONZALEZ","CABRERA","RUEDA ","PRI",0
"5696",15051,"2008","AGUSTIN","GONZALEZ","CABRERA","RUEDA ","PRI",0
"5697",15051,"2009","FIDELALEJANDRO","CASTILLO","AMBRIZ","RUEDA ","PRI",0
"5698",15051,"2010","FIDELALEJANDRO","CASTILLO","AMBRIZ","RUEDA ","PRI",0
"5699",15051,"2011","FIDELALEJANDRO","CASTILLO","AMBRIZ","RUEDA ","PRI",0
"5700",15051,"2012","FIDELALEJANDRO","CASTILLO","AMBRIZ","RUEDA ","PRI",0
"5701",15051,"2013","FRANCISCO","JAVIER","ERIC","SEVILLA MONTES DEOCA","PRI",1
"5702",15052,"2006","ARMANDO","REYNOSO","CARRILLO","SANCHEZ ","PRI",0
"5703",15052,"2007","ARMANDO","REYNOSO","CARRILLO","SANCHEZ ","PRI",0
"5704",15052,"2008","ARMANDO","REYNOSO","CARRILLO","SANCHEZ ","PRI",0
"5705",15052,"2009","GERARDO","BALDEMAR","CHAQUECO","REYNOSO","PRI",0
"5706",15052,"2010","GERARDO","BALDEMAR","CHAQUECO","REYNOSO","PRI",0
"5707",15052,"2011","GERARDO","BALDEMAR","CHAQUECO","REYNOSO","PRI",0
"5708",15052,"2012","GERARDO","BALDEMAR","CHAQUECO","REYNOSO","PRI",0
"5709",15052,"2013","VIDAL","PEREZ","VARGAS","REYNOSO","PRI",1
"5710",15053,"2006","JOSE","RESENDIZ","AVILA","REYNOSO ","OTHER",0
"5711",15053,"2007","JOSE","RESENDIZ","AVILA","REYNOSO ","OTHER",0
"5712",15053,"2008","JOSE","RESENDIZ","AVILA","REYNOSO ","OTHER",0
"5713",15053,"2009","ALEJANDRO","GOMEZ","SALGADO","REYNOSO ","PRI",0
"5714",15053,"2010","ALEJANDRO","GOMEZ","SALGADO","REYNOSO ","PRI",0
"5715",15053,"2011","ALEJANDRO","GOMEZ","SALGADO","REYNOSO ","PRI",0
"5716",15053,"2012","ALEJANDRO","GOMEZ","SALGADO","REYNOSO ","PRI",0
"5717",15053,"2013","ISIDRO","RIVAS","JUAREZ","REYNOSO ","PRI",1
"5718",15054,"2006","OSCAR","GONZALEZ","YAÑEZ","PIÑA ","OTHER",0
"5719",15054,"2007","OSCAR","GONZALEZ","YAÑEZ","PIÑA ","OTHER",0
"5720",15054,"2008","OSCAR","GONZALEZ","YAÑEZ","PIÑA ","OTHER",0
"5721",15054,"2009","ANA","LILIA","HERRERA","ANZALDO","PRI",0
"5722",15054,"2010","ANA","LILIA","HERRERA","ANZALDO","PRI",0
"5723",15054,"2011","ANA","LILIA","HERRERA","ANZALDO","PRI",0
"5724",15054,"2012","ANA","LILIA","HERRERA","ANZALDO","PRI",0
"5725",15054,"2013","CAROLINA","MONROY","DELMAZO","ANZALDO","PRI",1
"5726",15055,"2006","FELIX","ARMANDO","ESTRADA","SOMERA","PRD",0
"5727",15055,"2007","FELIX","ARMANDO","ESTRADA","SOMERA","PRD",0
"5728",15055,"2008","FELIX","ARMANDO","ESTRADA","SOMERA","PRD",0
"5729",15055,"2009","JAVIER","FUENTES","TERRON","SOMERA","PRI",0
"5730",15055,"2010","JAVIER","FUENTES","TERRON","SOMERA","PRI",0
"5731",15055,"2011","JAVIER","FUENTES","TERRON","SOMERA","PRI",0
"5732",15055,"2012","JAVIER","FUENTES","TERRON","SOMERA","PRI",0
"5733",15055,"2013","EMIGDIO","VILLANUEVA","NAVOR","SOMERA","PRI",1
"5734",15056,"2006","MIGUEL","ANGEL","ORDOÑEZ","MERCADO","OTHER",0
"5735",15056,"2007","MIGUEL","ANGEL","ORDOÑEZ","MERCADO","OTHER",0
"5736",15056,"2008","MIGUEL","ANGEL","ORDOÑEZ","MERCADO","OTHER",0
"5737",15056,"2009","JOSE","CARRASCO","MEJIA","MERCADO","PRI",0
"5738",15056,"2010","JOSE","CARRASCO","MEJIA","MERCADO","PRI",0
"5739",15056,"2011","JOSE","CARRASCO","MEJIA","MERCADO","PRI",0
"5740",15056,"2012","JOSE","CARRASCO","MEJIA","MERCADO","PRI",0
"5741",15056,"2013","IVAN","TRINIDAD","MARTINEZ","MERCADO","PRI",1
"5742",15057,"2006","JOSE","LUIS","DURAN","REVELES","PAN",1
"5743",15057,"2007","JOSE","LUIS","DURAN","REVELES","PAN",1
"5744",15057,"2008","JOSE","LUIS","DURAN","REVELES","PAN",1
"5745",15057,"2009","OTILIA","MARIA","AZUCENA","OLIVARES VILLAGOMEZ","PRI",0
"5746",15057,"2010","OTILIA","MARIA","AZUCENA","OLIVARES VILLAGOMEZ","PRI",0
"5747",15057,"2011","OTILIA","MARIA","AZUCENA","OLIVARES VILLAGOMEZ","PRI",0
