"","muncode","longitud","km","AREA","sqkm","densidad","densidad_r"
"1807",23005,391112.902933483,391.112902933483,2089924968.96924,2089.92496896924,18.7142078658634,792
"1808",23006,501435.987591839,501.435987591839,4634451912.07446,4634.45191207446,10.8197473424077,404
"1809",23007,329002.376794926,329.002376794926,3305260873.77881,3305.26087377881,9.95390044413611,351
"1810",23008,149574.90555504,149.57490555504,2097829258.77856,2097.82925877856,7.12998471773284,234
"1811",23009,279563.094132585,279.563094132585,2002824212.77832,2002.82421277832,13.958443898817,553
"1812",23010,605535.957493963,605.535957493963,NA,NA,NA,NA
"1813",24001,179289.448329696,179.289448329696,767287279.826904,767.287279826904,23.3666650084624,988
"1814",24002,56544.1490748609,56.5441490748609,580231243.113281,580.231243113281,9.74510589458582,337
"1815",24003,228386.155270335,228.386155270335,786350073.109131,786.350073109131,29.0438270536842,1215
"1816",24004,72778.7578370855,72.7787578370855,616897452.137939,616.897452137939,11.7975455377326,446
"1817",24005,71431.7419214537,71.4317419214537,386537257.664307,386.537257664307,18.4799111871098,777
"1818",24006,158571.528548902,158.571528548902,1923823671.69531,1923.82367169531,8.24251883797469,272
"1819",24007,215247.529648789,215.247529648789,1156700278.46435,1156.70027846436,18.6087557560333,783
"1820",24008,115359.673629969,115.359673629969,952329413.050537,952.329413050537,12.1134212646488,461
"1821",24009,27875.8069290324,27.8758069290324,121352304.634033,121.352304634033,22.9709744805413,977
"1822",24010,333885.315503289,333.885315503289,3117318830.24487,3117.31883024487,10.7106566150329,397
"1823",24011,82733.007224552,82.733007224552,513197492.668701,513.197492668701,16.1210856261843,658
"1824",24012,66440.7607042721,66.4407607042721,136022528.563232,136.022528563232,48.8454092171843,1765
"1825",24013,580081.354233869,580.081354233869,2398750957.81934,2398.75095781934,24.1826419013173,1017
"1826",24014,67674.1896230004,67.6741896230004,90061001.962402,90.061001962402,75.1426123942664,2118
"1827",24015,181930.426981355,181.930426981355,2133341641.90308,2133.34164190308,8.52795555141656,293
"1828",24016,285395.812931152,285.395812931152,691330268.772461,691.330268772461,41.2821231504743,1593
"1829",24017,608372.08480639,608.37208480639,3705719002.67114,3705.71900267114,16.4171132341083,674
"1830",24018,88745.1053758718,88.7451053758718,70761792.901367,70.761792901367,125.413873415519,2334
"1831",24019,102814.13231769,102.81413231769,530272922.058838,530.272922058838,19.388908624356,831
"1832",24020,444814.935082839,444.814935082839,1287542890.57349,1287.54289057349,34.5475819360638,1390
"1833",24021,350726.104550195,350.726104550195,868003745.550537,868.003745550537,40.4060588848893,1566
"1834",24022,255935.736483466,255.935736483466,1277747015.96118,1277.74701596118,20.0302355072172,856
"1835",24023,200257.153110694,200.257153110695,778560760.429688,778.560760429688,25.7214546749277,1074
"1836",24024,452919.481150648,452.919481150648,3033004661.97241,3033.00466197241,14.9330295079767,603
"1837",24025,248221.159196192,248.221159196192,1711350292.89038,1711.35029289038,14.5044039333969,586
"1838",24026,45916.260071185,45.916260071185,93766656.810791,93.766656810791,48.9686436873164,1767
"1839",24027,139321.997489369,139.321997489369,632948611.740234,632.948611740234,22.0115811781807,935
"1840",24028,605833.863915673,605.833863915673,1466630275.57446,1466.63027557446,41.3078792934623,1595
"1841",24029,168385.598767121,168.385598767121,409208929.22998,409.20892922998,41.1490529016502,1587
"1842",24030,123525.662736164,123.525662736164,685240036.122559,685.240036122559,18.026626616147,757
"1843",24031,146417.079419706,146.417079419706,634416447.546143,634.416447546143,23.0790169432133,981
"1844",24032,209666.594386105,209.666594386105,1684166503.85547,1684.16650385547,12.4492794451218,475
"1845",24033,291975.254741848,291.975254741848,4275729675.35767,4275.72967535767,6.82866497441572,216
"1846",24034,118382.986011274,118.382986011274,513578253.92627,513.57825392627,23.0506227836254,980
"1847",24035,225881.441812685,225.881441812685,302543434.322998,302.543434322998,74.660830871488,2111
"1848",24036,234066.666321427,234.066666321427,1309606168.66699,1309.60616866699,17.8730577116689,750
"1849",24037,323336.483216045,323.336483216045,350422671.625488,350.422671625488,92.2704235191748,2226
"1850",24038,142736.670444125,142.736670444125,185533438.481689,185.533438481689,76.933124083836,2130
"1851",24039,93510.9942535932,93.5109942535932,260113145.395996,260.113145395996,35.9501224404603,1434
"1852",24040,587533.249437098,587.533249437098,1824398753.00195,1824.39875300195,32.2042123998574,1319
